tweet,label
@user @user NPSOfficial KE You started the fight you got was u deserved @user hakungongwa mahali wauguza pekeako,NEUTRAL
Kenyans @user this stupid lady should try for MCA seat in her ward... Utapata ya mamako tu @user @user @user @user @user,NEUTRAL
"Immediately after swearing in two things will happen:
1 The process of Unga will drop to 100.
2 Cost of Petrol will drop to 99/- per litre.
Freedom is finally here Serikali ya mugathe @user iko imara Kabisa.",NEUTRAL
@user @user @user The belief that some people are taught how to hate luos is just a falacy. Growing up with them in the block and sharing so much together in our childhood to date is sth i highly appreciate. I just sit and wonder why fellows would think we love/hate along tribal lines. GROW UP BANA,NEUTRAL
its@user keya @user @user Do you think @user will go to court without this answer Ni venye Hawezi anika hapa defence yake,NEUTRAL
@user @user It s barely a week na wengine washaanza kulia na kulalamika na President-elect wao. Fasten your seatbelts safari ndo mwanzo imeanza. Its too early for the outcries my friend.,NEUTRAL
darktarry @user Watu wa high court tumefika mwisho,NEUTRAL
@user Ericmwa That s political bribery nanii,NEUTRAL
@user Bado Msa Mvita Kuna kijana mwepesi ajiita Viva plz put him on board Sir,NEUTRAL
@user @user @user @user @user @user UDA Kenya pole.. aki we r one. Kenya ni sisi. Hizi hisia za siasa zisitugawanye. Humbled..,NEUTRAL
pkmwiandi @user @userHe has a bad Spirit. Avoid him like plague. Haeleweki.,NEUTRAL
@user muli @user @user @user Seii @user @user Mko na jokes sana,NEUTRAL
@user @user @user @user @user ata week bado isha waaah kwisha nyinyi,NEUTRAL
@user @user @user @user @user Peter Kenneth @user H@user i @user @user 2 gents planning for Nairobi.... Can’t we do this for the Nation as well Mimi nitanunua chai pale GNR Biashara Street.. timetobuild our country https://t.co/mGSRW2B24n,NEUTRAL
MUNEHIRO USEmbassyKenya ChrisCoons @user @user Eeeh Sina. Uko na ya kunipatia Ama kuna ile unataka nikuombee Ever been to a literature class Do you know what picture speak is all about,NEUTRAL
@user @user @user @user @user UDA Kenya Ndio ni serikali..itabidi uzoee ama uhame...,NEUTRAL
@user @user Sana. Y all can start a whole WhatsApp group at this point,NEUTRAL
@user @user UDMKenya kenya kwanza Masha Allah well,NEUTRAL
odungareh @user ....mwambie sina ubaya,NEUTRAL
@user What s happening .. everybody is joining Kenya Kwanza,FAKE
Rais @user si uniunblock bas,NEUTRAL
@user @user a J@user @user Mnataka kunimaliza politically wewe na @user,FAKE
@user If i were given a chance to meet just 3 Political Leaders I could have chosen H.E @user H.E @user and H.E @user Mandera North Mp. One Day One Time I will meet My Leaders Insha Allah Thank you My Leaders.,NEUTRAL
It is called...Mama s Prayer. @user You ve made your Mama Proud. https://t.co/ADYbIV2UJm,FACT
@user the 5th my friend zoea mapema aki,NEUTRAL
Osama otero Wake early cast your vote then go home the rest ill hundle sina wasiwasi hata kindogo coz nilifanya venye @user alisema on 9 August now the remaining thing kuapishwa na kufanya Kazi kama kawa hio tu,NEUTRAL
@user 1@user @user @user Wambie wang oe sgr kutoka Emali kama Wao ni ndume,NEUTRAL
@user Umetag Toto,NEUTRAL
"Asimio Haroo @user IEBC has has landed and @user has cut shot his speech
Wapi @user write a conceding speach
Swear in @user Now https://t.co/Ql4Dd0gn40",NEUTRAL
@user @user Tumia pen sasa pencil imekataa,NEUTRAL
@user @user @user @user Hadi akose job,NEUTRAL
@user laban @user @user IEBC Kenya @user @user @user Sasa si ni mimi nakushow,NEUTRAL
@user UDA Kenya @user @user Wah wah....Otieno alijulia wapi story za Mt.Kenta and their election behaviours,NEUTRAL
"@user @user IEBC Kenya johngithongo @user @user @user @user ... He did so because he was d
Sleeping on duty... You will speak speak and speak lakini mwizi ashashikwa",FAKE
@user @user Tuko site,NEUTRAL
mose@user @user Ako number two from the left,NEUTRAL
zionpearl @user TonwaTai @user Buenos dias mi amore hizo awards surely .....,NEUTRAL
@user @user @user Better late than never Bros.... Hiyo ya Kuzimu nikama Illuminati. Let them come to the Coalition of respect and the fear of the Lord.,NEUTRAL
@user @user @user Week A go we were All political Analyst s lask week we were All Mathematician s. This week we will be lawyer s. Enyewe hakuna kupumzika hii kenya,NEUTRAL
johnchege @user @user Weka loudspeakers kaka,NEUTRAL
@user @user Aki ya nani...wanasiasa ni hatari...,NEUTRAL
ch@user lyakele ochako osoro Main18@user NjiruAdv @user @user Imagine...Mtu hapa anaamini propaganda na anaitetea as though his life depends on it...,NEUTRAL
ochako osoro ch@user lyakele Main18@user NjiruAdv @user @user Oooh na watu wenu hawawezi hack because @user is the only one who s computer literate eeeish...Your propagangas and innuendos are invalid...Hamjui hata kudanganya...,FAKE
ch@user lyakele ochako osoro Main18@user NjiruAdv @user @user Imagine....Huyu na akina @user same whatsapp group,NEUTRAL
"@user @user @user Great brains know whatever Azimio filed at supreme court are usual Ramogi dirge explained in forests of words.
The way Scholars are running away from @user can only be describe through Escape from Sobibor film.",FAKE
@user @user @user Losing is not easy Sir ...n uchungu,NEUTRAL
@user @user @user @user Yeah...Anafikiria Chairman wa IEBC anafaa ndiye huchagua MTU anakuwa president.....,FACT
@user Mimi naomba tu kazi Mheshimiwa nominate me even Nairobi county assembly kama sio National Parliament kindly sir.,NEUTRAL
@user @user Welcome home karibu nyumbani nyie mlio potea,NEUTRAL
@user @user Hon@user @user @user @user @user What about Embakasi East where you predicted Mureithi victory Bure kabisa. We know the owner of Mizani,NEUTRAL
user @user @user ahmed sigat Hapa ndo kuna vita lemme bring the chairs,NEUTRAL
@user @user @user @user @user Wanasema proof iko wapi ...Ama sasa assumptions zimekuwa evidences pia...,NEUTRAL
mose@user @user Huyo number two from the left,NEUTRAL
@user governorkibwana Kwisha,NEUTRAL
@user @user Prof @user Nyumbani mtaenda in two weeks time,NEUTRAL
@user @user Out of 7 Black Bull ulikuwa unapata ngapi https://t.co/YESCRfVQFj,NEUTRAL
@user @user Benji hiyo kitu imeanikwa pale kando ya barabara na inauzwa tatu kumi Concert gani uli attend,NEUTRAL
@user vMpaka ulimi https://t.co/Eh7TzDcYt3,NEUTRAL
rasvictoradu mose@user @user rasvictoradu kuna time ulisema Green commandos,NEUTRAL
@user @user @user Vita iko hapa. Msipite wakuu,NEUTRAL
@user @user @user SC kuwa mpole Kwa huyu opportunist,NEUTRAL
@user In Almighty God I trust kwakuwa.... https://t.co/aL6WoZ6A89,NEUTRAL
@user @user Sio uchawi ni maombi sio uganga ni Mungu. @user s victory is irreversible.,NEUTRAL
@user Wewe penya meno tu na hague inakungoja kwenda huko nonsence,FAKE
@user @user @user Na ukirudi utukane President elect ujue utapelekwa North Korea kwa lazma sasa,NEUTRAL
@user v@user @user j68 @user mtalaki If you know you won t do it don t promise nothing.,NEUTRAL
@user @user Null and Void,NEUTRAL
"@user Unaibiwa for 30 years kwani hukudungwa BCG
@user ndio Rais wetu hata ukimwamusha babu yako",NEUTRAL
@user @user Not yet Buanaa. SC affairs first,NEUTRAL
@user don’t worry about this shenanigans of rooots wherever you’re bold elegant and @user will not let such great brains out of the govt @user Hon@user @user a @user @user she needs admission to kenya kwanza family.,NEUTRAL
@user @user @user @user Ndio Kiongozi. Kuna Mrembo mmoja mkarimu sana hapa alinipigia upatu aisee hadi nikathibitishwa kuwa mdau,NEUTRAL
@user @user Confirm please vile mlisoma CRE kuna mahali Joshua alienda kortini on his way to Canaan,NEUTRAL
@user @user Foreign Countries sending private congratulatory letters @user and you expect Kenyans to believe you Danganya @user na vibaraka wake hao tu pekee yao ndio hawatumii akili zao,NEUTRAL
Ati Hawa ndio deep state Hawa ndio system Ati Hawa wanafanya nini .salala . I do remember the campaign fire words of president-Elect @user . https://t.co/k3EHEBPiu5,FACT
@user Kama @user ndio anarudia nguo who am I,NEUTRAL
kawira m@user z @user Ndio mum waambie,NEUTRAL
@user Mkuu ulisahau ile njumu yako. It was a good match,NEUTRAL
@user Acha haraka come slow Mr Man u stole our democracy,NEUTRAL
Cate Waruguru @user Cate Waruguru changamkia lunch yangu Leo,NEUTRAL
"@user muchangikaremba @user Bro if I want to hav a candid conversation with you on serious matter I will not even require a camera
Unless he was inviting him to his Akorino church iam well with it coz hiyo mnaeza karibishana hata kwa barabara mkitembea",FAKE
@user @user Kk will give you a knockout in SCOKE and win shock over kuzimia goons and losers team leader @user vs the president elect who won a fare game @user Wacha kiherere,FAKE
@user @user @user Kwan akiwa rais nlazma aseme on behalf of all ugandans Jua cc wengine tushaachoka na uo mzaae,NEUTRAL
@user @user @user AfricanBizMag 14m cast their votes we mzee,FACT
Imfikie @user he broke the wrong parts of @user . He broke his wings and forgot that @user had claws. https://t.co/ow99MVRMLf,FAKE
@user @user Cc tko njaaa unga ni 270ww uko hapa kutupima ..... Kwani ile unga mlikua mnagawa cku ya campain ilienda wapi wajameni,NEUTRAL
@user @user @user @user Hii handle Watu tumwa Sinaloa so audit your words,NEUTRAL
@user If you are around Dp @user mwambie asome messages za wanyonge kwani alitudanganya,NEUTRAL
@user Niko hapa pia chukua husler pia sisi tubadilishe maisha yetu,NEUTRAL
@user Kitheka HesbornBusaka @user @user @user @user Ambia yeye bro @user @user will remain president elect for the next two weeks then His Excellency @user @user @user will be president of the republic of Kenya. It s just a matter of time.,NEUTRAL
@user @user @user @user @user Toa ujinga wako hapa and stop tagging me.,NEUTRAL
Sijui kama @user atakumbuka day tulikutana nikamwambia shida za yutman Yaaani wuueh,NEUTRAL
@user cheza kiwewe. It s time to deliver no time for sideshows @user @user @user https://t.co/mL7GxxXHW8,NEUTRAL
@user @user Ipo siku https://t.co/nmZh5Lvsz6,NEUTRAL
@user @user Mnaskiza parody,NEUTRAL
"NjiruAdv Kenya Kwanza will never retreat nor surrender to OUR destiny or give up the presidency fight @user @user economical Revolution is over now and wakenya sio wanjinga
dynastymustfall and FreedomFromSocialEvils must stop",NEUTRAL
President elect @user during a tour in Turkana County tulimaliza kazi yetu ..keep the promise @user @user https://t.co/C4QJlocGzg,FACT
@user This is why I know Democracy is Dying reasons why Voting is becoming useless Leaders are bought like sukuma wiki Leaders don t have Stands Voters believe in them they believe in Money @user @user,FAKE
@user @user You guys failed Baba.,FAKE
@user @user Because of why Mzee can practice farming too.... Siasa si kila kitu. But @user lost fair and square. Blame the system,NEUTRAL
@user Ulikuwa wapi before,NEUTRAL
Yaani vile TikTok iliua Instagram ndio vile @user anamaliza Azimio.aki pole @user,NEUTRAL
H. E @user . @user @user the Roots party runing-mate apewe kazi @user @user,NEUTRAL
@user @user @user @user I will tell you this face to face that majengo it s self has shocked me then why can t he grant permission server access even after court order mooooo,FACT
@user @user Tunataka RECOUNT hatutaki ReRun,FACT
Tanaka vin @user @user @user @user @user @user Ooooohhhhhhhhhhhh kimeumana,NEUTRAL
TheDawnOfJustice safari hii @user re and @user re tuko na nyinyi hamtatoboa. @user @user,FAKE
@user @user Sisi hapana tambua hii mwisi,FAKE
Tunangoja @user aingie a ban hiyo upuzi right Onorpik https://t.co/KKLQkcaRSg,NEUTRAL
@user @user Kenya Judiciary Kabisa,NEUTRAL
@user @user Itwika kazi ni kazi revolution https://t.co/qNIXA1Rlmr,NEUTRAL
@user @user Wewe ulienda kukula wanawake si kuwa chief agent wewe ni mjinga sana,FAKE
@user @user Kuna hopes niliskia mahali,NEUTRAL
@user @user @user @user Mama county yuwaupiga mwingi leo,NEUTRAL
@user @user @user @user Mama county unachoma leo sanaaaaa . Mumetisha kusema kweli. Hongereni,NEUTRAL
@user @user Fitina zako peleka mbali https://t.co/MZ8lOhWig3,NEUTRAL
@user @user @user halaaaa so una manishaa kiparaa cha huyu mbukusuu ina ngaraaa kuliko Mabati ya Dum,FAKE
@user @user @user @user Iyo ndio akili uko nayo ama kuna ingine coz wueeh,FAKE
@user @user Bure sana,NEUTRAL
pkmwiandi UDA Kenya @user Please mungeongea sana right now funika mdomo https://t.co/1EheP7h8PY,FAKE
Hapa Chepseon-Kipkelion Road Mzee is doing great Job @user https://t.co/thnnLPrt5f,FACT
Ali @user Rube Mfalme @user @user Stop using elect boss bado mapambano,FAKE
Lakini @user Ako na pull strong.Just mere words and the guy can do magic.Just like BarackObama .Much respect.all Kalenjins kwa TL mnifunze kusema thank you in kikalenjin I m waiting,FACT
